,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
1524,0,0,0,0,63,1,2,1,0,2,2,2,2,2,1,109.85,7002,0,0,0,1,0,0
1525,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,20.65,158,0,0,0,0,0,1
1526,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,95.4,293,0,0,0,0,1,0
1527,1,0,1,1,72,1,0,2,1,1,1,1,1,1,0,21.0,1493,0,0,1,0,0,0
1528,0,0,0,0,19,1,0,0,0,0,0,0,0,2,1,56.2,1093,0,0,0,0,1,0
1529,0,0,1,0,59,1,0,2,1,1,1,1,1,1,0,18.4,1057,0,0,1,0,0,0
1530,1,0,1,1,2,1,0,1,0,0,2,2,0,2,0,90.0,190,1,0,0,1,0,0
1531,0,0,1,1,35,1,2,2,1,1,1,1,1,1,1,25.75,882,0,0,0,0,1,0
1532,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,19.6,300,0,0,0,1,0,0
1533,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,75.35,1025,1,0,0,0,1,0
1534,0,0,1,1,69,1,0,2,1,1,1,1,1,1,0,19.8,1436,0,0,1,1,0,0
1535,1,1,1,0,7,1,2,0,2,2,0,2,0,0,0,64.2,475,0,0,0,0,1,0
1536,1,0,1,1,69,1,0,0,2,2,2,2,2,0,1,75.75,5388,0,0,1,0,0,0
1537,0,0,1,1,72,1,2,0,0,2,0,2,2,2,1,78.95,5730,0,0,1,0,1,0
1538,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,100.85,819,1,0,0,0,1,0
1539,0,0,1,1,4,1,0,0,2,0,0,0,0,0,0,50.3,217,0,0,0,0,1,0
1540,1,0,1,1,63,1,0,1,0,2,2,0,0,0,1,80.3,4896,0,0,0,1,0,0
1541,1,0,0,0,72,1,0,2,1,1,1,1,1,1,0,19.85,1434,0,0,1,0,0,0
1542,0,0,0,0,46,1,0,2,1,1,1,1,1,1,1,21.1,937,0,0,1,0,1,0
1543,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,69.95,330,1,0,0,0,1,0
1544,1,0,1,0,30,1,0,0,0,0,2,0,0,0,1,50.0,1474,0,0,0,0,0,1
1545,1,0,0,0,63,1,2,1,0,2,2,0,2,2,1,104.75,6536,0,0,1,0,0,0
1546,0,0,0,0,60,1,0,2,1,1,1,1,1,1,0,19.85,1128,0,0,1,0,0,0
1547,0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,107.5,6873,1,1,0,0,1,0
1548,1,0,1,1,25,1,0,1,0,0,0,2,2,0,0,85.9,2199,0,0,0,0,1,0
1549,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.85,45,1,0,0,0,0,1
1550,1,1,1,0,6,1,2,1,0,0,2,0,0,0,1,80.8,457,0,0,0,0,1,0
1551,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,25.25,566,0,0,1,0,0,1
1552,0,0,1,1,31,1,2,0,0,2,0,2,2,2,0,80.55,2471,0,0,1,0,0,0
1553,0,0,1,1,39,1,0,1,0,0,2,2,0,0,1,81.5,3107,0,0,0,0,0,0
1554,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,20.9,518,0,0,0,0,0,1
1555,0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,106.1,5769,1,1,0,0,0,0
1556,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,91.7,91,1,0,0,0,1,0
1557,1,0,0,0,12,1,2,0,2,2,0,2,0,0,1,67.25,832,0,0,0,0,1,0
1558,0,0,0,0,16,1,2,1,0,2,2,0,0,2,1,95.6,1555,1,0,0,1,0,0
1559,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,20.35,45,0,0,0,0,0,1
1560,1,0,0,1,39,0,1,0,2,0,0,2,2,0,0,45.05,1790,0,1,0,0,0,0
1561,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,74.95,74,1,0,0,0,1,0
1562,0,0,1,1,7,0,1,0,2,0,0,2,0,0,0,34.65,246,0,0,0,0,0,1
1563,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,69.35,261,0,0,0,0,1,0
1564,1,1,0,0,10,1,2,1,0,0,0,0,2,2,1,95.35,898,1,0,0,0,1,0
1565,0,0,0,0,55,1,0,1,0,2,2,0,0,0,1,81.55,4509,0,0,0,0,1,0
1566,1,0,1,1,72,1,0,0,0,2,2,0,2,2,1,75.4,5480,0,0,1,0,0,0
1567,0,0,1,0,10,1,0,0,0,0,2,0,2,2,1,67.8,653,0,0,0,1,0,0
1568,1,1,0,0,11,1,2,1,0,2,2,2,2,2,1,111.4,1183,0,0,0,0,1,0
1569,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,46.3,639,0,0,0,0,1,0
1570,0,0,1,1,23,1,0,2,1,1,1,1,1,1,0,20.4,478,0,0,1,0,0,0
1571,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,20.05,20,0,0,0,0,0,1
1572,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,45.0,127,1,0,0,0,1,0
1573,1,0,1,1,47,1,0,1,2,2,2,0,0,2,1,96.1,4391,0,1,0,0,1,0
1574,0,0,0,1,15,1,0,2,1,1,1,1,1,1,0,19.65,270,0,1,0,0,0,1
1575,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,99.5,6710,1,0,0,0,1,0
1576,0,1,1,0,68,1,0,0,0,2,2,2,0,0,1,60.65,3975,0,1,0,0,0,0
1577,0,0,1,1,17,1,0,1,0,0,2,2,2,2,0,98.6,1704,1,1,0,0,0,0
1578,0,0,0,0,7,1,0,0,0,0,0,2,2,0,1,59.5,415,1,0,0,0,0,1
1579,1,1,1,0,12,1,0,1,0,0,0,0,0,2,1,80.45,950,1,0,0,0,1,0
1580,0,1,1,0,21,1,2,0,0,2,2,0,0,2,0,71.7,1497,0,1,0,0,0,0
1581,1,0,0,0,21,0,1,0,0,2,0,2,0,0,1,36.0,780,0,0,0,0,0,1
1582,0,0,1,1,56,1,2,0,2,0,0,0,2,0,0,65.2,3512,0,1,0,0,0,0
1583,0,0,1,1,6,1,2,0,0,0,0,0,0,0,1,48.95,273,0,0,0,1,0,0
1584,0,1,0,0,65,0,1,0,0,2,2,0,2,2,1,53.5,3517,0,0,1,0,0,0
1585,1,0,1,0,42,1,2,0,2,0,0,2,2,2,0,80.45,3375,0,1,0,1,0,0
1586,0,0,1,1,68,1,2,1,2,0,2,2,2,2,1,109.05,7508,0,0,1,0,0,0
1587,1,0,1,1,48,1,2,2,1,1,1,1,1,1,0,26.3,1245,0,0,1,0,0,0
1588,0,1,0,0,50,1,2,1,0,2,0,2,2,2,1,106.8,5347,0,1,0,0,1,0
1589,0,1,0,0,7,1,0,0,0,2,2,0,2,0,1,64.95,493,0,0,0,0,1,0
1590,0,0,1,1,63,1,0,2,1,1,1,1,1,1,0,19.35,1263,0,0,1,0,1,0
1591,1,0,0,0,17,1,0,2,1,1,1,1,1,1,0,21.1,385,0,0,0,1,0,0
1592,0,0,1,1,42,1,0,1,0,0,0,0,2,0,1,77.95,3384,1,0,0,1,0,0
1593,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,18.85,84,0,0,0,0,0,1
1594,0,0,0,1,62,1,2,2,1,1,1,1,1,1,0,26.0,1638,0,0,1,0,0,0
1595,1,1,0,0,2,1,0,1,0,2,0,0,0,0,1,74.7,165,1,0,0,0,1,0
1596,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,70.35,120,0,0,0,0,1,0
1597,1,0,1,0,48,1,2,1,2,2,2,0,2,0,1,96.9,4473,0,0,1,0,0,0
1598,1,0,1,0,27,1,0,2,1,1,1,1,1,1,0,19.55,520,0,0,1,0,0,0
1599,0,0,1,1,70,1,0,0,0,2,2,2,2,2,1,80.4,5717,0,0,1,0,0,0
1600,1,1,0,0,1,1,2,1,0,0,2,0,2,0,1,88.8,88,1,0,0,0,1,0
1601,1,0,1,0,46,1,2,1,0,2,2,0,2,0,1,94.65,4312,0,1,0,0,1,0
1602,1,0,0,0,30,1,0,1,0,0,0,0,2,2,1,90.25,2755,1,0,0,0,1,0
1603,0,0,0,0,15,1,2,0,2,0,0,0,0,2,1,64.65,994,1,0,0,0,0,0
1604,1,0,1,1,69,1,2,1,0,2,2,0,2,0,0,95.75,6511,0,1,0,1,0,0
1605,1,0,0,0,65,1,0,2,1,1,1,1,1,1,1,19.55,1218,0,0,1,1,0,0
1606,1,1,1,1,72,1,0,1,2,0,2,2,2,2,1,104.1,7447,0,0,1,1,0,0
1607,1,1,1,0,13,1,0,1,0,2,0,2,0,2,1,89.05,1169,1,0,0,0,0,0
1608,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,20.1,279,0,1,0,0,0,1
1609,1,0,1,0,51,1,2,1,2,0,2,2,2,2,1,111.55,5720,0,1,0,0,1,0
1610,1,0,1,1,51,1,0,0,2,2,0,2,0,0,0,60.5,3121,0,0,1,1,0,0
1611,0,0,1,0,72,1,2,0,2,2,2,2,2,2,1,90.95,6468,0,0,1,0,0,0
1612,1,0,1,1,67,1,2,1,0,2,2,0,0,0,0,87.4,5918,1,1,0,0,1,0
1613,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,19.7,675,0,0,0,0,0,1
1614,1,0,1,0,67,0,1,0,2,2,0,2,0,2,1,50.95,3521,0,0,1,0,0,0
1615,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,20.05,923,0,1,0,0,0,0
1616,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,19.4,1110,0,0,1,0,0,1
1617,1,0,0,0,27,1,2,0,0,0,2,2,0,0,0,59.45,1611,0,0,0,0,1,0
1618,0,1,0,0,23,1,0,1,0,2,0,0,2,2,1,94.75,2293,1,0,0,0,1,0
1619,1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,81.5,5553,0,0,1,1,0,0
1620,0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,29.05,44,0,0,0,0,0,0
1621,0,0,0,0,35,1,2,1,0,0,0,0,2,0,1,86.45,3029,1,0,0,0,1,0
1622,0,0,1,0,46,1,0,0,2,2,0,2,0,2,0,70.6,3231,0,1,0,0,0,1
1623,0,0,0,0,54,1,2,1,0,2,0,0,2,2,1,97.2,5129,0,0,1,0,0,0
1624,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,98.25,5508,1,1,0,0,1,0
1625,0,0,1,0,9,1,0,1,0,0,2,0,0,0,1,75.75,655,1,0,0,0,0,0
1626,1,0,0,0,20,1,2,0,2,0,0,2,0,0,0,59.2,1191,0,0,0,0,0,0
1627,1,0,0,0,11,1,0,1,0,2,0,0,0,0,1,75.9,866,0,0,0,0,0,1
1628,0,1,1,0,30,1,2,1,0,2,0,0,2,0,1,90.05,2627,0,0,0,0,1,0
1629,1,0,1,0,68,1,0,0,2,2,2,0,0,2,0,70.95,4741,0,0,1,0,0,0
1630,1,1,1,0,38,1,2,1,0,2,2,0,2,2,1,102.6,4009,0,0,0,0,1,0
1631,0,1,1,0,17,1,2,1,2,0,2,0,0,0,1,85.35,1463,1,0,0,0,0,0
1632,1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,106.1,5082,1,1,0,1,0,0
1633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43.8,43,0,0,0,0,1,0
1634,1,0,1,1,63,0,1,0,2,2,2,0,2,2,0,59.0,3707,0,0,1,0,1,0
1635,0,0,0,0,3,1,0,0,0,0,2,0,2,2,1,69.95,220,0,1,0,0,1,0
1636,0,0,0,0,48,1,2,2,1,1,1,1,1,1,0,24.35,1133,0,1,0,0,0,0
1637,1,0,0,0,66,0,1,0,0,0,0,2,0,0,0,29.45,1983,0,1,0,1,0,0
1638,0,0,1,1,68,1,2,1,0,2,2,0,0,0,1,84.4,5746,0,0,1,1,0,0
1639,1,1,0,0,17,1,0,0,0,0,0,0,0,0,1,45.05,770,1,0,0,0,1,0
1640,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,20.65,134,0,1,0,0,0,1
1641,1,0,1,0,72,1,2,0,2,2,2,2,2,2,1,87.1,6230,0,0,1,0,0,0
1642,0,0,1,0,29,1,0,2,1,1,1,1,1,1,0,19.85,573,0,0,0,0,0,1
1643,1,0,1,0,37,1,0,1,0,0,2,2,0,2,1,90.35,3419,0,0,0,0,1,0
1644,0,0,0,0,34,1,2,1,2,2,2,0,2,2,1,109.8,3587,1,0,0,0,0,1
1645,0,1,0,0,42,1,2,1,0,0,0,0,2,0,1,84.65,3541,1,0,0,0,1,0
1646,0,0,1,1,59,1,2,0,2,2,0,2,0,0,0,65.5,3801,0,1,0,0,0,1
1647,1,0,1,1,11,1,0,1,0,0,0,0,2,0,1,79.5,868,1,0,0,0,0,0
1648,1,1,1,1,60,1,2,1,2,0,0,0,0,0,1,80.95,4859,0,0,0,0,1,0
1649,0,0,0,0,27,1,0,0,0,2,0,2,0,0,1,56.15,1439,0,0,0,0,0,1
1650,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,85.8,85,1,0,0,0,0,1
1651,1,1,0,0,1,1,0,1,0,0,0,0,2,0,1,79.1,79,1,0,0,0,1,0
1652,1,0,1,0,17,0,1,0,2,0,2,0,0,0,0,34.4,592,0,0,0,0,0,1
1653,1,0,1,0,58,1,0,2,1,1,1,1,1,1,0,20.75,1185,0,0,1,0,0,1
1654,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,18.8,18,0,1,0,0,0,1
1655,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,44.3,134,1,0,0,0,0,1
1656,0,0,0,0,53,1,2,1,2,2,2,0,0,0,0,90.8,4921,0,0,0,0,1,0
1657,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,25.6,901,0,0,0,0,1,0
1658,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,105.95,5341,1,0,0,1,0,0
1659,1,0,1,1,68,1,2,0,0,2,0,2,0,2,0,70.8,4859,0,0,1,1,0,0
1660,1,0,1,0,47,1,2,2,1,1,1,1,1,1,0,25.4,1139,0,0,0,0,1,0
1661,0,1,1,0,65,1,2,1,0,2,2,0,2,2,1,108.8,7082,0,0,0,0,0,0
1662,1,0,0,0,5,1,0,1,0,0,0,0,0,0,1,69.75,324,1,0,0,0,1,0
1663,1,0,1,0,51,1,2,1,0,0,0,0,2,2,1,94.65,4812,1,0,0,0,1,0
1664,0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,96.05,4399,1,0,0,0,0,0
1665,0,0,0,0,9,1,2,1,0,0,0,0,0,0,1,76.85,663,0,0,0,0,1,0
1666,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,20.25,174,0,0,1,0,0,1
1667,1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,24.8,321,0,1,0,1,0,0
1668,0,0,0,0,45,1,2,1,2,2,2,2,2,2,1,115.65,5125,0,0,0,0,1,0
1669,0,0,0,0,8,1,2,1,0,0,0,0,0,0,1,74.6,548,0,0,0,1,0,0
1670,1,1,0,1,1,1,0,0,0,0,2,0,0,0,1,50.15,50,1,0,0,0,0,1
1671,1,0,1,1,66,1,0,1,2,2,2,0,2,2,1,103.15,7031,0,1,0,0,0,0
1672,1,0,1,1,72,1,2,0,2,2,2,2,0,0,0,72.1,5016,0,0,1,1,0,0
1673,0,0,1,0,41,1,2,1,2,2,2,2,2,2,1,113.6,4594,1,0,0,0,0,0
1674,0,0,1,1,23,1,2,2,1,1,1,1,1,1,0,25.1,611,0,0,1,0,0,1
1675,0,0,0,0,29,1,0,1,0,0,0,0,2,0,1,78.9,2384,1,0,0,0,1,0
1676,0,0,0,0,4,1,2,1,2,0,0,0,0,0,1,80.15,319,0,0,0,0,1,0
1677,1,0,1,1,6,1,2,2,1,1,1,1,1,1,0,25.4,153,0,0,1,0,0,1
1678,0,1,1,0,67,1,2,1,2,2,2,2,0,2,1,105.4,7035,0,1,0,1,0,0
1679,1,1,0,1,7,1,0,0,0,0,0,0,0,0,1,45.75,344,0,0,0,0,0,1
1680,1,0,1,1,56,1,2,2,1,1,1,1,1,1,1,24.45,1431,0,1,0,0,0,1
1681,0,0,1,0,72,1,2,2,1,1,1,1,1,1,0,25.0,1849,0,0,1,1,0,0
1682,1,0,1,0,72,1,2,0,2,2,2,0,2,2,1,85.25,6083,0,0,1,0,1,0
1683,1,0,1,1,23,1,0,2,1,1,1,1,1,1,0,19.6,426,0,0,1,1,0,0
1684,0,0,0,1,35,1,2,0,0,0,0,0,0,0,0,50.15,1655,0,0,0,0,0,1
1685,1,1,1,0,27,1,0,1,0,0,0,0,0,0,1,70.55,1943,0,0,0,0,1,0
1686,0,0,1,1,26,1,2,0,0,2,0,2,0,0,1,60.05,1616,1,0,0,0,1,0
1687,1,0,1,1,12,1,2,2,1,1,1,1,1,1,0,26.4,314,0,1,0,0,0,1
1688,0,0,0,0,40,1,0,2,1,1,1,1,1,1,0,20.15,804,0,0,1,0,0,1
1689,1,0,1,1,7,0,1,0,2,2,2,0,2,2,0,58.85,465,0,0,0,0,0,1
1690,1,0,1,1,70,1,2,1,2,2,0,0,2,0,1,97.55,6669,0,0,0,1,0,0
1691,1,0,1,1,60,1,0,2,1,1,1,1,1,1,0,19.65,1161,0,0,1,1,0,0
1692,1,0,1,1,39,0,1,0,0,0,0,0,0,0,1,25.25,947,0,1,0,1,0,0
1693,1,0,1,0,72,1,2,1,2,2,2,2,2,2,0,114.45,8375,0,0,1,1,0,0
1694,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,34.7,34,1,0,0,0,1,0
1695,1,0,1,1,54,1,2,0,0,2,0,2,2,0,1,70.7,3770,0,1,0,0,1,0
1696,1,0,0,0,3,1,2,1,0,0,0,0,0,2,1,85.3,264,1,0,0,0,1,0
1697,0,0,1,1,63,1,0,0,2,2,2,2,2,0,0,75.55,4707,0,0,1,1,0,0
1698,1,0,1,1,71,1,2,1,0,2,0,2,0,0,1,84.8,6152,0,0,1,0,1,0
1699,0,0,0,0,42,1,0,2,1,1,1,1,1,1,1,20.65,958,0,1,0,0,0,1
1700,1,0,0,0,47,1,0,2,1,1,1,1,1,1,0,20.45,943,0,0,1,0,0,0
1701,0,0,1,1,66,1,2,1,0,2,2,0,2,2,1,102.45,6615,1,1,0,1,0,0
1702,0,0,1,0,21,1,2,1,2,0,2,0,2,2,1,104.4,2200,1,0,0,0,0,0
1703,1,0,0,0,11,0,1,0,0,2,0,2,0,0,1,35.65,425,0,0,0,0,1,0
1704,1,0,0,1,1,1,2,1,0,0,2,0,2,2,1,99.75,99,1,0,0,0,1,0
1705,0,1,1,0,55,1,2,1,0,2,2,2,0,0,0,90.45,5044,0,0,0,0,1,0
1706,1,0,0,0,69,1,2,1,0,2,2,2,2,0,1,97.65,6743,0,0,1,1,0,0
1707,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,73.85,196,0,0,0,0,1,0
1708,1,0,0,0,4,1,0,0,0,0,2,2,2,2,1,74.4,299,1,0,0,0,1,0
1709,1,1,0,0,30,1,2,0,0,0,2,2,2,0,1,69.1,2093,0,0,1,1,0,0
1710,0,0,0,0,5,1,2,1,0,0,2,2,0,0,1,82.75,417,0,0,0,0,1,0
1711,0,0,1,0,71,1,2,2,1,1,1,1,1,1,1,24.4,1725,0,0,1,1,0,0
1712,0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,55.25,1620,0,1,0,0,1,0
1713,1,0,1,0,52,1,2,0,0,2,0,2,0,0,0,61.35,3169,0,0,0,0,0,0
1714,1,0,0,0,68,1,2,0,2,2,2,0,0,2,0,76.75,5233,0,1,0,1,0,0
1715,0,0,1,1,46,1,0,2,1,1,1,1,1,1,0,19.4,967,0,0,1,0,0,1
1716,1,0,0,0,8,1,0,0,0,0,0,0,0,2,1,54.75,438,0,0,0,1,0,0
1717,1,0,1,0,72,1,0,2,1,1,1,1,1,1,0,19.7,1421,0,0,1,1,0,0
1718,0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,19.9,323,0,1,0,0,0,0
1719,1,0,0,0,3,1,0,1,0,2,2,2,2,2,1,107.95,318,0,0,0,0,1,0
1720,0,1,0,0,2,1,0,1,0,2,0,0,2,0,1,83.8,163,0,0,0,0,0,0
1721,0,0,0,0,9,1,0,1,2,0,0,0,0,0,1,74.25,639,1,0,0,1,0,0
1722,0,0,0,0,51,0,1,0,0,2,2,0,2,2,1,56.4,2928,0,1,0,1,0,0
1723,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,20.1,100,0,0,1,0,0,1
1724,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,94.9,273,0,0,0,0,1,0
1725,0,1,0,0,17,1,2,1,0,0,0,0,2,2,1,94.2,1608,0,0,0,0,1,0
1726,1,0,1,0,30,1,2,0,0,0,0,0,0,0,0,49.9,1441,0,0,0,0,1,0
1727,1,0,0,0,31,1,2,0,0,2,0,2,2,0,1,71.05,2168,0,0,0,0,1,0
1728,0,0,0,0,45,1,0,0,2,0,2,2,2,2,0,81.65,3618,0,0,1,0,0,0
1729,1,0,1,0,64,1,2,1,2,2,2,0,0,0,0,89.45,5692,0,1,0,0,0,0
1730,1,0,0,0,1,1,2,0,0,0,0,0,2,0,1,59.85,59,1,0,0,0,1,0
1731,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,69.6,69,1,0,0,0,1,0
1732,1,1,1,1,61,1,2,1,0,2,0,0,2,2,0,99.0,5969,0,1,0,0,1,0
1733,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.05,19,0,0,0,0,0,1
1734,1,0,0,0,9,0,1,0,0,0,0,0,2,2,1,45.4,418,1,0,0,0,1,0
1735,1,0,1,1,72,1,2,1,2,2,2,2,2,2,0,114.45,8100,0,0,1,0,0,0
1736,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.5,19,1,0,0,0,0,1
1737,0,0,1,0,7,1,0,0,0,0,0,0,0,0,1,44.25,313,0,0,0,0,0,1
1738,0,0,1,0,66,1,2,1,0,2,2,2,0,0,1,90.55,6130,0,1,0,0,0,0
1740,1,0,1,1,40,1,0,2,1,1,1,1,1,1,1,20.4,745,0,0,0,0,0,0
1741,1,0,0,0,16,1,2,0,0,2,2,0,0,2,1,71.4,1212,0,0,0,0,0,0
1742,0,0,0,0,2,1,0,1,0,2,0,0,2,0,1,87.15,183,1,0,0,0,0,0
1743,1,0,1,0,67,1,2,2,1,1,1,1,1,1,0,24.85,1583,0,0,1,1,0,0
1744,0,0,1,0,41,1,0,1,2,2,2,0,2,2,1,104.45,4162,0,1,0,0,0,0
1745,0,0,1,1,56,1,0,2,1,1,1,1,1,1,1,19.8,1119,0,0,1,1,0,0
1746,0,0,0,0,72,1,2,1,2,2,2,2,2,2,1,116.45,8013,0,0,1,0,0,0
1747,0,0,1,1,3,1,2,1,0,0,0,0,0,2,1,84.75,264,1,0,0,0,0,0
1748,0,0,1,0,54,1,0,2,1,1,1,1,1,1,0,20.05,1102,0,0,1,1,0,0
1749,1,1,0,0,52,1,2,1,0,2,2,2,2,2,1,110.75,5832,0,0,0,0,1,0
1750,0,0,0,0,50,1,0,1,0,0,2,2,0,2,1,89.7,4304,0,0,1,0,0,0
1751,1,0,0,0,14,1,2,1,0,0,0,2,2,0,1,89.95,1178,1,0,0,0,1,0
1752,1,0,1,0,27,1,0,0,2,0,0,0,0,0,0,48.7,1421,0,1,0,1,0,0
1753,0,1,1,0,72,1,2,1,2,2,2,2,0,0,1,96.6,6827,0,0,1,0,0,0
1754,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,74.3,4698,0,1,0,1,0,0
1755,0,0,0,0,12,1,0,0,0,2,0,2,0,0,1,54.3,654,0,0,0,0,1,0
1756,0,1,0,0,44,1,0,0,0,0,2,2,2,2,0,74.85,3268,0,1,0,0,0,0
1757,1,0,1,1,54,1,0,1,0,2,0,2,0,0,1,79.95,4362,0,0,1,0,0,0
1758,0,0,0,0,68,1,0,2,1,1,1,1,1,1,0,20.05,1386,0,0,1,0,0,0
1759,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,19.4,415,0,0,0,0,0,1
1760,1,0,1,1,50,1,2,0,0,0,2,0,0,0,0,54.9,2614,0,1,0,0,0,0
1761,1,0,0,0,58,1,2,2,1,1,1,1,1,1,1,24.45,1513,0,0,1,1,0,0
1762,1,0,1,1,35,1,2,1,0,2,0,0,2,0,1,89.65,3161,0,0,0,0,0,0
1763,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,45.4,80,0,0,0,0,1,0
1764,1,0,1,1,63,1,2,0,2,0,2,2,0,2,0,75.7,4676,0,0,1,0,0,1
1765,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,110.65,6526,0,1,0,1,0,0
1766,0,0,1,1,27,1,0,2,1,1,1,1,1,1,1,20.55,583,0,1,0,0,0,1
1767,0,0,1,0,71,1,2,1,2,2,2,2,2,2,1,115.15,8078,0,0,1,1,0,0
1768,0,0,0,0,63,1,0,0,0,0,2,0,0,2,0,58.55,3503,0,1,0,1,0,0
1769,1,0,1,0,71,1,2,1,0,2,2,0,0,2,1,93.25,6669,0,0,0,0,0,0
1770,0,1,0,0,41,1,2,1,2,2,2,0,2,2,1,113.2,4689,1,0,0,0,1,0
1771,1,1,0,0,13,1,0,1,0,0,0,0,2,2,1,90.5,1201,1,0,0,0,1,0
1772,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,79.0,143,1,0,0,0,1,0
1773,0,0,1,1,68,1,0,2,1,1,1,1,1,1,1,19.35,1292,0,0,1,0,0,0
1774,1,0,1,1,1,1,0,0,2,0,0,0,0,0,1,48.75,48,0,0,0,0,0,1
1775,1,1,0,0,65,1,2,1,2,0,2,2,2,2,1,109.05,7108,0,0,1,0,1,0
1776,1,1,1,0,72,1,2,2,1,1,1,1,1,1,1,25.0,1802,0,0,1,0,0,0
1777,0,0,0,0,28,1,2,0,0,0,0,2,0,0,1,54.9,1505,0,0,0,1,0,0
1778,1,0,1,1,72,1,2,2,1,1,1,1,1,1,0,24.75,1859,0,0,1,1,0,0
1779,0,0,0,0,2,1,0,1,2,2,0,0,2,0,1,91.15,168,0,0,0,0,1,0
1780,0,0,0,1,18,1,0,2,1,1,1,1,1,1,0,20.15,390,1,1,0,0,0,0
1781,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,104.35,6339,0,1,0,0,1,0
1782,0,1,0,0,26,1,2,0,0,0,0,2,0,2,1,66.05,1652,0,0,0,0,1,0
1783,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,71.65,71,1,0,0,0,1,0
1784,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,20.35,77,1,0,0,0,0,1
1785,1,0,1,1,68,1,2,0,2,2,2,2,2,2,1,92.2,6392,0,0,1,1,0,0
1786,0,0,0,0,38,1,0,1,0,2,2,2,0,0,1,84.25,3264,1,0,0,1,0,0
1787,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,105.2,4599,0,1,0,0,0,0
1788,0,0,1,0,57,1,0,2,1,1,1,1,1,1,1,19.6,1134,0,0,1,0,0,0
1789,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,30.4,1621,0,0,0,0,1,0
1790,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,78.1,947,1,0,0,0,0,0
1791,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,61.5,2722,0,1,0,0,0,1
1792,1,0,1,1,42,1,2,0,2,2,0,0,2,0,1,69.4,3058,0,0,0,0,0,0
